t,camera,intention,attention,engagement,eye_l_x,eye_l_y,eye_r_x,eye_r_y,head_x,head_y,neck_x,neck_y,chest_x,chest_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,wrist_l_x,wrist_l_y,wrist_r_x,wrist_r_y,pelvis_x,pelvis_y
55.333,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3182,852.53,255.74,797.84,253.94,883.90,283.30,914.21,358.41,989.95,611.49,1109.48,447.55,760.34,435.71,912.46,648.22,614.08,618.96,995.11,778.96
55.367,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3176,852.29,255.98,797.61,254.17,883.62,283.52,913.99,358.57,989.93,611.49,1109.26,447.70,760.27,435.86,912.42,648.31,614.02,619.05,995.09,778.97
55.400,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3172,851.80,256.32,797.22,254.47,883.34,283.75,913.76,358.75,989.91,611.50,1109.03,447.86,760.19,436.02,912.37,648.41,613.95,619.15,995.07,778.97
55.433,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3167,850.98,256.53,796.78,254.49,883.20,283.91,913.56,358.90,989.89,611.50,1108.84,448.00,760.13,436.16,912.34,648.50,613.90,619.24,995.05,778.98
55.467,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3164,849.53,256.71,796.15,254.22,883.21,284.02,913.38,359.04,989.87,611.51,1108.66,448.12,760.07,436.29,912.30,648.57,613.85,619.32,995.04,778.98
55.500,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3161,847.33,256.74,795.32,253.55,883.40,284.08,913.20,359.18,989.86,611.51,1108.48,448.25,760.01,436.42,912.27,648.65,613.80,619.39,995.03,778.98
55.533,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3158,844.55,256.63,794.49,252.51,883.78,284.08,913.05,359.30,989.84,611.52,1108.33,448.35,759.96,436.53,912.24,648.71,613.76,619.46,995.02,778.99
55.567,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3156,841.35,256.46,793.72,251.24,884.23,284.12,912.84,359.46,989.83,611.52,1108.12,448.50,759.89,436.68,912.20,648.79,613.71,619.54,995.01,778.99
55.600,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3154,837.94,256.20,793.20,249.72,884.79,284.15,912.62,359.63,989.81,611.53,1107.91,448.65,759.82,436.83,912.16,648.88,613.66,619.63,995.01,778.99
55.633,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3152,834.71,255.62,793.12,247.94,885.49,284.13,912.47,359.74,989.80,611.53,1107.77,448.75,759.77,436.94,912.14,648.94,613.62,619.69,995.00,778.99
55.667,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3147,831.82,254.98,793.39,246.20,886.19,284.12,912.33,359.85,989.79,611.54,1107.62,448.85,759.73,437.04,912.11,649.00,613.58,619.76,994.98,779.00
55.700,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3143,829.54,254.34,793.99,244.56,886.88,284.10,912.24,359.92,989.77,611.54,1107.53,448.91,759.70,437.11,912.09,649.04,613.56,619.80,994.97,779.00
55.733,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3141,827.71,253.76,794.63,243.22,887.41,284.13,912.12,360.01,989.76,611.54,1107.41,448.99,759.66,437.19,912.07,649.09,613.53,619.85,994.96,779.01
55.767,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3138,826.37,253.34,795.19,242.26,887.83,284.13,912.06,360.06,989.75,611.54,1107.35,449.03,759.65,437.23,912.06,649.12,613.51,619.88,994.95,779.01
55.800,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3136,825.52,253.06,795.55,241.65,888.03,284.19,911.98,360.13,989.75,611.55,1107.26,449.09,759.62,437.29,912.04,649.15,613.49,619.91,994.94,779.01
55.833,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3133,825.10,252.96,795.69,241.40,888.06,284.27,911.89,360.20,989.74,611.55,1107.17,449.15,759.59,437.36,912.02,649.19,613.47,619.95,994.93,779.02
55.867,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3131,824.98,253.08,795.63,241.45,887.94,284.38,911.78,360.28,989.73,611.55,1107.06,449.23,759.56,437.43,912.00,649.24,613.44,620.00,994.93,779.02
55.900,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3130,824.96,253.11,795.59,241.50,887.94,284.38,911.78,360.28,989.73,611.55,1107.06,449.23,759.56,437.43,912.00,649.24,613.44,620.00,994.92,779.02
55.933,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3128,825.11,253.38,795.23,241.88,887.70,284.40,911.76,360.26,989.72,611.55,1106.97,449.24,759.60,437.39,912.00,649.23,613.44,620.00,994.92,779.02
55.967,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3127,825.05,253.75,794.72,242.38,887.40,284.48,911.68,360.29,989.72,611.55,1106.82,449.29,759.62,437.39,911.99,649.25,613.43,620.02,994.91,779.02
56.000,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3125,825.08,253.99,794.33,242.76,887.14,284.52,911.64,360.29,989.72,611.55,1106.71,449.32,759.66,437.36,911.99,649.25,613.42,620.02,994.91,779.02
56.033,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3124,825.20,254.21,794.02,243.09,886.94,284.53,911.63,360.27,989.71,611.55,1106.63,449.33,759.70,437.31,911.99,649.24,613.43,620.02,994.90,779.03
56.067,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3122,825.20,254.45,793.64,243.45,886.67,284.60,911.55,360.29,989.71,611.55,1106.49,449.38,759.72,437.31,911.98,649.25,613.42,620.03,994.89,779.03
56.100,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3121,825.24,254.58,793.35,243.72,886.46,284.63,911.53,360.28,989.71,611.55,1106.40,449.39,759.76,437.28,911.98,649.25,613.42,620.03,994.89,779.03
56.133,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3120,825.22,254.84,792.98,244.10,886.20,284.71,911.45,360.31,989.70,611.55,1106.26,449.45,759.78,437.28,911.98,649.26,613.40,620.05,994.89,779.03
56.167,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3119,825.34,255.13,792.68,244.46,885.98,284.76,911.39,360.32,989.70,611.56,1106.14,449.48,759.80,437.26,911.97,649.27,613.40,620.06,994.88,779.03
56.200,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3118,825.44,255.30,792.43,244.72,885.74,284.82,911.32,360.35,989.70,611.56,1106.01,449.53,759.82,437.26,911.96,649.28,613.39,620.08,994.88,779.03
56.233,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3118,825.51,255.58,792.17,245.04,885.55,284.85,911.29,360.35,989.70,611.56,1105.92,449.56,759.85,437.24,911.96,649.28,613.39,620.08,994.88,779.03
56.267,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3118,825.46,255.81,791.86,245.35,885.31,284.93,911.21,360.38,989.69,611.56,1105.78,449.61,759.87,437.24,911.95,649.29,613.38,620.10,994.88,779.03
56.300,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3118,825.49,255.97,791.64,245.59,885.18,284.93,911.20,360.36,989.70,611.56,1105.71,449.62,759.91,437.20,911.96,649.28,613.38,620.09,994.88,779.03
56.333,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3119,825.59,256.11,791.47,245.79,885.03,284.94,911.18,360.35,989.70,611.56,1105.63,449.63,759.94,437.16,911.96,649.27,613.38,620.08,994.88,779.03
56.367,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3119,825.63,256.26,791.24,246.03,884.83,285.00,911.11,360.37,989.69,611.56,1105.51,449.67,759.96,437.16,911.95,649.28,613.37,620.10,994.88,779.03
56.400,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3118,825.80,256.35,791.14,246.17,884.73,284.99,911.12,360.34,989.70,611.56,1105.46,449.67,760.00,437.11,911.96,649.26,613.38,620.08,994.88,779.03
56.433,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3117,825.85,256.46,790.98,246.35,884.60,285.00,911.10,360.33,989.69,611.56,1105.38,449.68,760.03,437.08,911.96,649.26,613.38,620.08,994.88,779.03
56.467,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3118,825.84,256.55,790.82,246.47,884.45,285.03,911.06,360.33,989.69,611.56,1105.29,449.71,760.06,437.06,911.96,649.26,613.38,620.08,994.88,779.03
56.500,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3119,825.78,256.77,790.55,246.78,884.25,285.10,910.98,360.37,989.69,611.56,1105.16,449.77,760.07,437.07,911.95,649.27,613.37,620.10,994.88,779.03
56.533,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3120,825.72,257.01,790.29,247.06,884.00,285.22,910.85,360.44,989.69,611.56,1104.99,449.85,760.06,437.11,911.93,649.30,613.35,620.14,994.89,779.03
56.567,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3120,825.64,257.12,790.06,247.27,883.83,285.28,910.78,360.47,989.69,611.56,1104.86,449.90,760.07,437.12,911.93,649.31,613.34,620.15,994.89,779.03
56.600,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3120,825.55,257.26,789.86,247.45,883.65,285.34,910.71,360.50,989.69,611.56,1104.74,449.95,760.09,437.12,911.92,649.33,613.33,620.17,994.89,779.03
56.633,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3121,825.51,257.43,789.65,247.67,883.47,285.42,910.62,360.54,989.68,611.56,1104.61,450.01,760.09,437.14,911.91,649.34,613.32,620.19,994.89,779.03
56.667,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3121,825.40,257.62,789.41,247.92,883.28,285.50,910.53,360.59,989.68,611.56,1104.47,450.08,760.09,437.16,911.90,649.36,613.30,620.22,994.89,779.03
56.700,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3121,825.47,257.69,789.32,248.03,883.21,285.49,910.52,360.57,989.68,611.56,1104.41,450.08,760.13,437.12,911.90,649.35,613.31,620.21,994.89,779.03
56.733,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3121,825.52,257.84,789.17,248.23,883.08,285.53,910.47,360.59,989.68,611.56,1104.31,450.11,760.15,437.12,911.90,649.36,613.30,620.22,994.89,779.03
56.767,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3122,825.55,257.76,789.14,248.21,883.04,285.49,910.49,360.55,989.68,611.56,1104.28,450.10,760.19,437.06,911.91,649.34,613.31,620.20,994.89,779.03
56.800,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3124,825.50,257.83,789.01,248.31,882.91,285.55,910.42,360.58,989.68,611.56,1104.17,450.15,760.20,437.07,911.90,649.35,613.30,620.21,994.90,779.03
56.833,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3126,825.43,257.88,788.87,248.42,882.83,285.55,910.40,360.57,989.69,611.56,1104.10,450.16,760.22,437.04,911.90,649.34,613.31,620.20,994.91,779.02
56.867,cam3,IDLE_RELAXED,SECONDARY_MONITOR,-0.3129,825.33,258.01,788.69,248.60,882.70,285.60,910.34,360.60,989.69,611.56,1104.00,450.21,760.23,437.05,911.90,649.34,613.30,620.21,994.92,779.02
56.900,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3132,825.45,258.08,788.63,248.68,882.58,285.64,910.29,360.62,989.70,611.56,1103.91,450.24,760.24,437.05,911.90,649.34,613.30,620.22,994.93,779.02
56.933,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3135,825.42,258.06,788.55,248.73,882.55,285.62,910.29,360.59,989.70,611.56,1103.87,450.24,760.27,437.00,911.90,649.33,613.31,620.20,994.94,779.01
56.967,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3137,825.53,257.89,788.62,248.61,882.63,285.50,910.38,360.50,989.71,611.56,1103.92,450.18,760.34,436.90,911.93,649.28,613.34,620.15,994.95,779.01
57.000,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3138,825.77,257.68,788.78,248.43,882.73,285.37,910.49,360.39,989.72,611.55,1103.97,450.10,760.41,436.78,911.95,649.23,613.37,620.10,994.95,779.01
57.033,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3140,826.06,257.44,788.99,248.21,882.93,285.17,910.67,360.23,989.74,611.55,1104.10,449.98,760.50,436.62,911.99,649.15,613.41,620.02,994.96,779.01
57.067,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3140,826.36,257.09,789.28,247.89,883.23,284.90,910.92,360.02,989.75,611.54,1104.29,449.81,760.62,436.41,912.03,649.05,613.48,619.91,994.96,779.01
57.100,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3141,826.68,256.72,789.56,247.58,883.50,284.64,911.16,359.82,989.77,611.54,1104.47,449.64,760.74,436.21,912.08,648.95,613.54,619.81,994.96,779.01
57.133,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3142,827.02,256.30,789.87,247.24,883.83,284.35,911.44,359.59,989.78,611.53,1104.68,449.46,760.87,435.98,912.13,648.84,613.61,619.69,994.96,779.01
57.167,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3143,827.46,255.89,790.26,246.87,884.23,284.00,911.76,359.32,989.80,611.52,1104.95,449.24,761.01,435.72,912.19,648.72,613.69,619.55,994.97,779.00
57.200,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3145,827.92,255.41,790.65,246.48,884.65,283.64,912.10,359.04,989.83,611.51,1105.23,449.00,761.16,435.45,912.26,648.58,613.78,619.40,994.97,779.00
57.233,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3146,828.41,254.80,791.16,245.93,885.14,283.22,912.50,358.72,989.85,611.50,1105.56,448.73,761.34,435.14,912.33,648.42,613.89,619.24,994.98,779.00
57.267,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3146,828.98,254.17,791.71,245.36,885.70,282.77,912.95,358.37,989.87,611.49,1105.93,448.43,761.53,434.80,912.41,648.25,614.01,619.05,994.98,779.00
57.300,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3145,829.60,253.55,792.30,244.79,886.27,282.30,913.40,358.01,989.90,611.48,1106.32,448.12,761.73,434.45,912.50,648.08,614.13,618.86,994.97,779.00
57.333,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3143,830.20,252.89,792.89,244.19,886.86,281.82,913.87,357.64,989.92,611.47,1106.71,447.81,761.93,434.11,912.58,647.90,614.26,618.67,994.97,779.00
57.367,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3142,830.84,252.21,793.53,243.55,887.48,281.33,914.36,357.26,989.94,611.46,1107.12,447.48,762.14,433.74,912.68,647.72,614.40,618.47,994.96,779.01
57.400,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3141,831.35,251.52,794.14,242.90,888.10,280.84,914.85,356.88,989.97,611.45,1107.54,447.15,762.35,433.38,912.77,647.53,614.55,618.27,994.96,779.01
57.433,cam3,CHECKING_CHAT,SECONDARY_MONITOR,-0.3139,832.02,250.87,794.77,242.31,888.73,280.34,915.34,356.51,989.99,611.44,1107.96,446.82,762.57,433.02,912.86,647.33,614.70,618.06,994.96,779.01
57.467,cam3,CHECKING_CHAT,CHAT_REGION,-0.3138,832.73,250.18,795.46,241.65,889.37,279.85,915.85,356.13,990.02,611.42,1108.38,446.49,762.78,432.65,912.96,647.14,614.85,617.85,994.95,779.01
57.500,cam3,CHECKING_CHAT,CHAT_REGION,-0.3138,833.44,249.53,796.15,241.03,890.02,279.37,916.36,355.76,990.05,611.41,1108.86,446.15,762.97,432.31,913.05,646.95,615.00,617.64,994.95,779.01
57.533,cam3,CHECKING_CHAT,CHAT_REGION,-0.3137,834.20,248.89,796.83,240.44,890.66,278.90,916.85,355.40,990.07,611.40,1109.32,445.82,763.16,431.99,913.15,646.76,615.16,617.44,994.95,779.01
57.567,cam3,CHECKING_CHAT,CHAT_REGION,-0.3136,835.05,248.22,797.55,239.84,891.30,278.42,917.35,355.05,990.10,611.39,1109.78,445.49,763.35,431.66,913.24,646.57,615.31,617.24,994.94,779.01
57.600,cam3,CHECKING_CHAT,CHAT_REGION,-0.3136,836.05,247.49,798.27,239.27,891.92,277.96,917.82,354.71,990.12,611.38,1110.22,445.18,763.52,431.35,913.33,646.38,615.46,617.05,994.94,779.01
57.633,cam3,CHECKING_CHAT,CHAT_REGION,-0.3135,837.39,246.79,799.03,238.81,892.49,277.51,918.25,354.41,990.14,611.37,1110.62,444.90,763.69,431.07,913.41,646.22,615.60,616.87,994.94,779.01
57.667,cam3,CHECKING_CHAT,CHAT_REGION,-0.3134,839.20,245.98,799.95,238.34,893.08,277.03,918.68,354.10,990.16,611.36,1111.03,444.61,763.85,430.78,913.49,646.05,615.75,616.69,994.94,779.01
57.700,cam3,CHECKING_CHAT,CHAT_REGION,-0.3134,841.36,245.19,800.89,238.00,893.61,276.57,919.06,353.83,990.18,611.35,1111.39,444.36,764.00,430.53,913.57,645.90,615.88,616.53,994.94,779.02
57.733,cam3,CHECKING_CHAT,CHAT_REGION,-0.3133,844.05,244.28,802.03,237.66,894.12,276.11,919.43,353.58,990.20,611.35,1111.73,444.12,764.14,430.29,913.64,645.75,616.00,616.38,994.93,779.02
57.767,cam3,CHECKING_CHAT,CHAT_REGION,-0.3133,847.15,243.30,803.30,237.36,894.56,275.66,919.75,353.35,990.22,611.34,1112.03,443.91,764.26,430.08,913.70,645.62,616.11,616.25,994.93,779.02
57.800,cam3,CHECKING_CHAT,CHAT_REGION,-0.3132,850.58,242.21,804.75,237.02,894.98,275.19,920.07,353.13,990.23,611.33,1112.33,443.70,764.39,429.88,913.77,645.50,616.22,616.11,994.93,779.02
57.833,cam3,CHECKING_CHAT,CHAT_REGION,-0.3129,854.38,241.02,806.37,236.69,895.29,274.77,920.33,352.95,990.24,611.33,1112.57,443.53,764.49,429.71,913.81,645.40,616.31,616.01,994.92,779.02
57.867,cam3,CHECKING_CHAT,CHAT_REGION,-0.3126,858.31,239.66,808.14,236.27,895.59,274.32,920.60,352.76,990.25,611.32,1112.81,443.35,764.60,429.53,913.87,645.29,616.40,615.90,994.91,779.02
57.900,cam3,CHECKING_CHAT,CHAT_REGION,-0.3122,862.51,238.23,810.09,235.83,895.79,273.91,920.83,352.60,990.25,611.32,1113.02,443.20,764.69,429.39,913.91,645.21,616.48,615.81,994.89,779.03
57.933,cam3,CHECKING_CHAT,CHAT_REGION,-0.3119,866.57,236.91,812.05,235.45,895.86,273.57,921.00,352.49,990.26,611.31,1113.17,443.09,764.76,429.28,913.94,645.15,616.53,615.75,994.88,779.03
57.967,cam3,CHECKING_CHAT,CHAT_REGION,-0.3115,870.57,235.53,814.05,235.06,895.82,273.28,921.11,352.41,990.26,611.31,1113.27,443.02,764.81,429.21,913.96,645.11,616.57,615.71,994.87,779.04
58.000,cam3,CHECKING_CHAT,CHAT_REGION,-0.3111,874.30,234.23,815.98,234.72,895.64,273.07,921.15,352.39,990.25,611.31,1113.29,442.99,764.83,429.18,913.96,645.10,616.58,615.70,994.85,779.04
58.033,cam3,CHECKING_CHAT,CHAT_REGION,-0.3105,877.84,232.98,817.90,234.37,895.43,272.88,921.19,352.35,990.24,611.31,1113.32,442.96,764.85,429.16,913.97,645.09,616.59,615.69,994.83,779.05
58.067,cam3,CHECKING_CHAT,CHAT_REGION,-0.3099,881.06,231.73,819.75,233.95,895.19,272.72,921.22,352.33,990.23,611.31,1113.33,442.94,764.87,429.14,913.96,645.09,616.58,615.70,994.81,779.05
58.100,cam3,CHECKING_CHAT,CHAT_REGION,-0.3092,883.94,230.57,821.50,233.51,894.96,272.58,921.26,352.31,990.22,611.31,1113.36,442.92,764.89,429.12,913.97,645.09,616.59,615.69,994.79,779.06
58.133,cam3,CHECKING_CHAT,CHAT_REGION,-0.3084,886.48,229.55,823.11,233.11,894.77,272.43,921.32,352.26,990.21,611.31,1113.40,442.88,764.92,429.08,913.97,645.08,616.60,615.68,994.76,779.07
58.167,cam3,CHECKING_CHAT,CHAT_REGION,-0.3077,888.42,228.67,824.36,232.78,894.59,272.31,921.37,352.22,990.20,611.31,1113.43,442.84,764.95,429.04,913.98,645.07,616.61,615.68,994.73,779.08
58.200,cam3,CHECKING_CHAT,CHAT_REGION,-0.3070,890.06,227.96,825.48,232.46,894.47,272.20,921.44,352.18,990.19,611.31,1113.48,442.79,764.99,429.00,913.98,645.06,616.62,615.66,994.71,779.09
58.233,cam3,CHECKING_CHAT,CHAT_REGION,-0.3063,891.18,227.38,826.26,232.17,894.41,272.10,921.51,352.12,990.19,611.31,1113.53,442.74,765.02,428.96,913.99,645.04,616.63,615.65,994.68,779.10
58.267,cam3,CHECKING_CHAT,CHAT_REGION,-0.3056,892.16,226.95,826.98,231.92,894.42,272.00,921.61,352.06,990.18,611.31,1113.60,442.68,765.07,428.90,914.00,645.02,616.66,615.62,994.66,779.10
58.300,cam3,CHECKING_CHAT,CHAT_REGION,-0.3048,892.65,226.71,827.35,231.78,894.44,271.93,921.67,352.01,990.17,611.31,1113.65,442.64,765.11,428.85,914.01,645.01,616.67,615.61,994.63,779.11
58.333,cam3,CHECKING_CHAT,CHAT_REGION,-0.3040,892.89,226.59,827.52,231.70,894.44,271.91,921.68,352.00,990.16,611.31,1113.64,442.63,765.12,428.85,914.00,645.02,616.66,615.62,994.60,779.12
58.367,cam3,CHECKING_CHAT,CHAT_REGION,-0.3031,892.92,226.51,827.55,231.68,894.43,271.91,921.68,352.00,990.14,611.31,1113.63,442.62,765.13,428.85,914.00,645.03,616.64,615.64,994.57,779.13
58.400,cam3,CHECKING_CHAT,CHAT_REGION,-0.3023,892.92,226.48,827.56,231.64,894.48,271.88,921.72,351.97,990.13,611.31,1113.64,442.60,765.15,428.83,914.00,645.04,616.64,615.64,994.54,779.14
58.433,cam3,CHECKING_CHAT,CHAT_REGION,-0.3014,892.57,226.78,827.30,231.87,894.51,271.92,921.75,351.96,990.11,611.31,1113.68,442.58,765.15,428.83,913.99,645.05,616.63,615.65,994.51,779.15
58.467,cam3,CHECKING_CHAT,CHAT_REGION,-0.3006,892.21,227.13,827.03,232.15,894.50,271.98,921.75,351.97,990.10,611.32,1113.71,442.57,765.14,428.85,913.98,645.07,616.61,615.67,994.48,779.16
58.500,cam3,CHECKING_CHAT,CHAT_REGION,-0.2997,891.73,227.48,826.67,232.42,894.49,272.04,921.75,351.97,990.08,611.32,1113.73,442.56,765.12,428.87,913.97,645.09,616.59,615.70,994.45,779.17
58.533,cam3,CHECKING_CHAT,CHAT_REGION,-0.2988,891.29,227.86,826.33,232.73,894.44,272.12,921.72,352.00,990.07,611.32,1113.71,442.58,765.10,428.91,913.95,645.12,616.56,615.74,994.41,779.18
58.567,cam3,CHECKING_CHAT,CHAT_REGION,-0.2979,890.77,228.25,825.92,233.09,894.33,272.24,921.65,352.06,990.04,611.32,1113.66,442.62,765.06,428.98,913.92,645.17,616.51,615.79,994.38,779.19
58.600,cam3,CHECKING_CHAT,CHAT_REGION,-0.2968,890.21,228.71,825.48,233.48,894.23,272.36,921.58,352.12,990.02,611.33,1113.60,442.66,765.02,429.05,913.90,645.23,616.46,615.85,994.34,779.20
58.633,cam3,CHECKING_CHAT,CHAT_REGION,-0.2958,889.55,229.15,824.95,233.91,894.11,272.48,921.50,352.17,990.00,611.33,1113.54,442.71,764.98,429.12,913.87,645.28,616.41,615.91,994.31,779.22
58.667,cam3,CHECKING_CHAT,CHAT_REGION,-0.2948,889.05,229.61,824.56,234.29,893.97,272.62,921.41,352.25,989.98,611.33,1113.46,442.77,764.93,429.20,913.84,645.35,616.36,615.98,994.27,779.23
58.700,cam3,CHECKING_CHAT,CHAT_REGION,-0.2938,888.48,230.03,824.11,234.68,893.83,272.75,921.31,352.32,989.95,611.34,1113.38,442.82,764.88,429.29,913.80,645.41,616.30,616.05,994.24,779.24
58.733,cam3,CHECKING_CHAT,CHAT_REGION,-0.2927,887.77,230.56,823.53,235.18,893.62,272.94,921.15,352.43,989.93,611.34,1113.24,442.92,764.81,429.41,913.76,645.50,616.22,616.14,994.20,779.25
58.767,cam3,CHECKING_CHAT,CHAT_REGION,-0.2917,887.04,231.06,822.94,235.65,893.39,273.13,920.99,352.55,989.90,611.35,1113.10,443.02,764.74,429.53,913.71,645.59,616.14,616.23,994.16,779.26
58.800,cam3,CHECKING_CHAT,CHAT_REGION,-0.2908,886.20,231.61,822.27,236.17,893.12,273.35,920.79,352.70,989.87,611.36,1112.92,443.15,764.65,429.68,913.66,645.70,616.05,616.34,994.13,779.27
58.833,cam3,CHECKING_CHAT,CHAT_REGION,-0.2898,885.42,232.12,821.65,236.65,892.87,273.55,920.61,352.83,989.85,611.36,1112.77,443.26,764.57,429.81,913.61,645.79,615.97,616.44,994.09,779.29
58.867,cam3,CHECKING_CHAT,CHAT_REGION,-0.2889,884.75,232.68,821.10,237.16,892.61,273.76,920.42,352.96,989.82,611.37,1112.60,443.38,764.49,429.96,913.63,645.93,615.88,616.55,994.06,779.30
58.900,cam3,CHECKING_CHAT,CHAT_REGION,-0.2880,883.91,233.27,820.41,237.74,892.29,274.01,920.19,353.13,989.79,611.37,1112.39,443.53,764.39,430.13,913.57,646.05,615.78,616.67,994.03,779.31
58.933,cam3,CHECKING_CHAT,CHAT_REGION,-0.2871,883.19,233.85,819.81,238.30,891.96,274.27,919.94,353.31,989.76,611.38,1112.17,443.69,764.29,430.31,913.51,646.17,615.68,616.80,994.00,779.32
58.967,cam3,CHECKING_CHAT,CHAT_REGION,-0.2863,882.37,234.44,819.14,238.87,891.62,274.53,919.69,353.49,989.74,611.39,1111.94,443.84,764.18,430.49,913.45,646.29,615.57,616.92,993.97,779.33
59.000,cam3,CHECKING_CHAT,CHAT_REGION,-0.2855,881.63,234.90,818.53,239.32,891.33,274.76,919.47,353.65,989.71,611.39,1111.75,443.98,764.09,430.65,913.40,646.39,615.48,617.04,993.94,779.33
59.033,cam3,CHECKING_CHAT,CHAT_REGION,-0.2848,880.80,235.49,817.85,239.90,890.95,275.04,919.19,353.85,989.68,611.40,1111.50,444.16,763.97,430.85,913.34,646.52,615.38,617.17,993.91,779.34
59.067,cam3,CHECKING_CHAT,CHAT_REGION,-0.2839,880.04,236.04,817.22,240.43,890.60,275.31,918.94,354.04,989.65,611.41,1111.27,444.33,763.87,431.04,913.28,646.65,615.27,617.30,993.88,779.35
59.100,cam3,CHECKING_CHAT,CHAT_REGION,-0.2831,879.37,236.57,816.65,240.96,890.24,275.59,918.66,354.24,989.62,611.42,1111.02,444.51,763.76,431.24,913.21,646.78,615.17,617.44,993.85,779.36
59.133,cam3,CHECKING_CHAT,CHAT_REGION,-0.2821,878.63,237.09,816.04,241.48,889.87,275.87,918.39,354.44,989.59,611.42,1110.77,444.68,763.65,431.43,913.08,646.87,615.06,617.57,993.82,779.37
59.167,cam3,CHECKING_CHAT,CHAT_REGION,-0.2813,878.07,237.62,815.55,242.00,889.51,276.14,918.12,354.64,989.56,611.43,1110.52,444.86,763.54,431.63,913.02,647.00,614.96,617.71,993.79,779.38
59.200,cam3,CHECKING_CHAT,CHAT_REGION,-0.2803,877.39,238.12,814.97,242.53,889.14,276.42,917.84,354.84,989.53,611.44,1110.27,445.03,763.43,431.83,912.96,647.13,614.86,617.84,993.76,779.39
59.233,cam3,CHECKING_CHAT,CHAT_REGION,-0.2793,876.91,238.57,814.55,242.94,888.78,276.70,917.57,355.04,989.50,611.45,1110.02,445.21,763.32,432.03,912.89,647.26,614.75,617.98,993.72,779.41
